var,chunk_file,size_bytes
dynamic/data,0.4.6.3,487507
dynamic/data,0.10.11.11,77274
dynamic/data,0.15.23.26,71960
dynamic/data,0.0.23.66,72106
dynamic/data,0.14.30.59,77824
dynamic/data,0.2.17.3,72010
dynamic/data,0.7.1.69,71960
dynamic/data,0.1.12.44,4618262
dynamic/data,0.5.8.7,71960
dynamic/data,0.9.16.26,71960
dynamic/data,0.10.8.67,71960
dynamic/data,0.5.16.20,10135331
dynamic/data,0.15.31.48,100592
dynamic/data,0.2.5.53,3394859
dynamic/data,0.8.7.55,7726049
dynamic/data,0.12.1.35,71960
dynamic/data,0.2.25.37,71960
dynamic/data,0.9.31.43,72428
dynamic/data,0.7.4.58,1478854
dynamic/data,0.4.12.33,1755305
dynamic/data,0.7.3.64,505043
dynamic/data,0.7.19.21,6999643
dynamic/data,0.4.29.44,71960
dynamic/data,0.0.8.70,72152
dynamic/data,0.5.22.67,73232
dynamic/data,0.5.2.42,71960
dynamic/data,0.3.8.20,7326119
dynamic/data,0.4.17.18,71960
dynamic/data,0.11.6.30,71960
dynamic/data,0.4.12.54,9452786
dynamic/data,0.0.10.6,71960
dynamic/data,0.2.33.61,71960
dynamic/data,0.9.18.60,1006141
dynamic/data,0.9.6.12,6690628
dynamic/data,0.9.4.9,933281
dynamic/data,0.15.6.46,8385834
dynamic/data,0.15.26.56,71960
dynamic/data,0.6.4.56,800505
dynamic/data,0.6.12.36,615877
dynamic/data,0.7.34.36,71960
dynamic/data,0.8.32.8,75838
dynamic/data,0.12.25.20,2320337
dynamic/data,0.13.27.12,71960
dynamic/data,0.6.5.36,5385978
dynamic/data,0.9.4.65,1429592
dynamic/data,0.10.23.40,7955992
dynamic/data,0.15.7.36,7266917
dynamic/data,0.12.17.45,71960
dynamic/data,0.1.31.56,71960
dynamic/data,0.2.8.24,2563319
dynamic/data,0.12.5.10,1043961
dynamic/data,0.3.25.26,71960
dynamic/data,0.13.24.2,71960
dynamic/data,0.6.6.16,3999953
dynamic/data,0.13.10.18,8457423
dynamic/data,0.15.27.56,71960
dynamic/data,0.15.3.53,587340
dynamic/data,0.13.15.37,7850754
dynamic/data,0.8.10.21,71960
dynamic/data,0.15.9.10,1009998
dynamic/data,0.4.31.37,77352
dynamic/data,0.1.25.43,71960
dynamic/data,0.15.21.55,71960
dynamic/data,0.5.12.35,666269
dynamic/data,0.11.24.63,7859503
dynamic/data,0.10.17.65,71984
dynamic/data,0.2.9.51,4896692
dynamic/data,0.11.2.32,71960
dynamic/data,0.0.13.29,71960
dynamic/data,0.3.22.19,72053
dynamic/data,0.4.14.16,4942236
dynamic/data,0.11.33.36,71960
dynamic/data,0.13.15.17,102299
dynamic/data,0.7.12.20,240877
dynamic/data,0.1.28.9,71960
dynamic/data,0.10.30.35,71960
dynamic/data,0.0.18.29,71960
dynamic/data,0.7.14.36,5081690
dynamic/data,0.3.33.17,71960
dynamic/data,0.9.1.29,607439
dynamic/data,0.0.1.15,85274
dynamic/data,0.6.32.34,71960
dynamic/data,0.8.7.40,8867301
dynamic/data,0.9.22.44,2394567
dynamic/data,0.9.30.57,80762
dynamic/data,0.11.10.66,71960
dynamic/data,0.8.3.46,439548
dynamic/data,0.6.31.44,71960
dynamic/data,0.10.31.14,74794
dynamic/data,0.5.4.42,975185
dynamic/data,0.11.31.2,71960
dynamic/data,0.13.13.57,2250413
dynamic/data,0.3.34.52,71960
dynamic/data,0.9.23.23,8993281
dynamic/data,0.10.17.56,4156137
dynamic/data,0.6.29.53,71960
dynamic/data,0.4.23.0,72150
dynamic/data,0.1.5.36,5371676
dynamic/data,0.15.22.63,6886661
dynamic/data,0.5.17.65,71984
dynamic/data,0.1.12.68,71960
dynamic/data,0.1.10.50,5632473
dynamic/data,0.3.27.37,71960
dynamic/data,0.3.9.9,71960
dynamic/data,0.0.25.10,71960
dynamic/data,0.8.30.40,71960
dynamic/data,0.7.14.65,71960
dynamic/data,0.8.7.5,71960
dynamic/data,0.12.7.53,7229331
dynamic/data,0.14.3.6,203707
dynamic/data,0.5.16.53,768628
dynamic/data,0.4.20.65,71960
dynamic/data,0.8.7.54,6880586
dynamic/data,0.3.6.22,4342733
dynamic/data,0.11.15.44,4334021
dynamic/data,0.6.35.17,71980
dynamic/data,0.12.27.41,71960
dynamic/data,0.8.18.23,7404679
dynamic/data,0.2.34.28,71960
dynamic/data,0.2.28.24,71960
dynamic/data,0.9.9.58,7209756
dynamic/data,0.14.22.17,71960
dynamic/data,0.15.9.63,1161394
dynamic/data,0.13.16.13,71960
dynamic/data,0.15.16.23,6923631
dynamic/data,0.0.24.17,71960
dynamic/data,0.8.27.36,71960
dynamic/data,0.1.13.19,2223065
dynamic/data,0.6.31.5,71960
dynamic/data,0.11.23.11,71960
dynamic/data,0.6.13.2,71960
dynamic/data,0.4.17.37,9378429
dynamic/data,0.12.10.27,71960
dynamic/data,0.12.4.54,625973
dynamic/data,0.1.25.44,71960
dynamic/data,0.7.24.50,72190
dynamic/data,0.15.16.17,71960
dynamic/data,0.13.31.11,73232
dynamic/data,0.8.32.7,77016
dynamic/data,0.7.23.59,1728986
dynamic/data,0.3.4.40,5842307
dynamic/data,0.2.23.37,71960
dynamic/data,0.0.21.14,71960
dynamic/data,0.2.22.53,71960
dynamic/data,0.11.2.69,71960
dynamic/data,0.12.18.41,8671573
dynamic/data,0.12.9.65,71960
dynamic/data,0.6.29.27,71960
dynamic/data,0.3.24.46,71960
dynamic/data,0.15.15.23,1655603
dynamic/data,0.14.0.43,71960
dynamic/data,0.1.33.21,81604
dynamic/data,0.3.26.54,71960
dynamic/data,0.10.34.62,71960
dynamic/data,0.1.7.30,71960
dynamic/data,0.13.18.15,71960
dynamic/data,0.6.2.65,72087
dynamic/data,0.11.32.67,96120
dynamic/data,0.0.29.47,71960
dynamic/data,0.2.34.46,71960
dynamic/data,0.0.29.62,71960
dynamic/data,0.6.3.45,483396
dynamic/data,0.14.32.7,77016
dynamic/data,0.8.33.42,71960
dynamic/data,0.5.30.47,74496
dynamic/data,0.6.4.25,723774
dynamic/data,0.0.28.15,71960
dynamic/data,0.0.14.9,71960
dynamic/data,0.5.31.43,72428
dynamic/data,0.10.8.40,8616434
dynamic/data,0.7.4.39,5816247
dynamic/data,0.7.3.45,483108
dynamic/data,0.9.12.13,3896209
dynamic/data,0.4.0.39,71960
dynamic/data,0.15.33.29,80574
dynamic/data,0.1.23.10,71960
dynamic/data,0.4.26.10,71960
dynamic/data,0.0.11.66,71960
dynamic/data,0.14.13.9,71960
dynamic/data,0.2.0.52,71960
dynamic/data,0.15.20.34,74983
dynamic/data,0.8.3.45,483076
dynamic/data,0.12.18.43,190830
dynamic/data,0.13.17.49,98897
dynamic/data,0.1.1.65,71960
dynamic/data,0.9.3.7,128862
dynamic/data,0.15.34.29,71960
dynamic/data,0.14.13.5,71960
dynamic/data,0.3.19.36,71960
dynamic/data,0.7.5.40,7278970
dynamic/data,0.13.4.55,927734
dynamic/data,0.13.21.2,72399
dynamic/data,0.3.23.33,71960
dynamic/data,0.13.35.54,71980
dynamic/data,0.1.30.56,77984
dynamic/data,0.9.3.45,483028
dynamic/data,0.0.34.17,71960
dynamic/data,0.4.10.14,6793905
dynamic/data,0.0.25.22,5868707
dynamic/data,0.3.13.34,1885097
dynamic/data,0.14.9.32,71960
dynamic/data,0.10.2.6,71960
dynamic/data,0.15.11.58,8602384
dynamic/data,0.2.28.42,71960
dynamic/data,0.2.11.24,71960
dynamic/data,0.5.16.27,71960
dynamic/data,0.2.21.40,7877819
dynamic/data,0.11.19.50,71960
dynamic/data,0.6.25.17,71960
dynamic/data,0.2.26.20,2663401
dynamic/data,0.5.5.45,3769441
dynamic/data,0.12.7.25,71960
dynamic/data,0.6.33.18,71960
dynamic/data,0.14.10.67,71960
dynamic/data,0.4.32.2,71960
dynamic/data,0.8.3.59,809808
dynamic/data,0.6.27.58,71960
dynamic/data,0.2.29.28,71960
dynamic/data,0.4.5.6,2658202
dynamic/data,0.10.18.59,1259543
dynamic/data,0.0.26.20,2663090
dynamic/data,0.15.3.63,638627
dynamic/data,0.11.21.23,7245684
dynamic/data,0.15.20.8,74917
dynamic/data,0.2.4.50,1706333
dynamic/data,0.8.29.11,71960
dynamic/data,0.10.11.1,71960
dynamic/data,0.13.35.14,71980
dynamic/data,0.14.11.11,77309
dynamic/data,0.9.26.6,71960
dynamic/data,0.12.27.68,72554
dynamic/data,0.9.20.15,71960
dynamic/data,0.5.28.54,71960
dynamic/data,0.12.19.65,464162
dynamic/data,0.4.21.22,8676184
dynamic/data,0.4.18.42,8243751
dynamic/data,0.3.15.68,72840
dynamic/data,0.8.3.30,1035646
dynamic/data,0.1.22.3,71960
dynamic/data,0.1.33.47,71960
dynamic/data,0.4.6.11,6610587
dynamic/data,0.3.19.62,2622658
dynamic/data,0.6.21.40,7898883
dynamic/data,0.9.12.37,2601198
dynamic/data,0.1.8.0,71960
dynamic/data,0.10.29.20,71960
dynamic/data,0.8.16.3,73672
dynamic/data,0.8.14.51,1471398
dynamic/data,0.4.16.69,71960
dynamic/data,0.5.29.47,71960
dynamic/data,0.5.31.48,100592
dynamic/data,0.12.15.2,71960
dynamic/data,0.10.7.58,7181766
dynamic/data,0.1.1.22,471545
dynamic/data,0.14.22.6,77502
dynamic/data,0.4.7.14,7685191
dynamic/data,0.7.32.45,71960
dynamic/data,0.1.8.47,6100894
dynamic/data,0.9.17.36,440206
dynamic/data,0.9.21.50,71960
dynamic/data,0.2.27.9,71960
dynamic/data,0.5.15.19,2007130
dynamic/data,0.8.3.4,378598
dynamic/data,0.6.5.59,3145559
dynamic/data,0.11.32.61,71960
dynamic/data,0.4.8.17,6762077
dynamic/data,0.15.11.30,71960
dynamic/data,0.9.8.38,9083902
dynamic/data,0.3.21.32,71960
dynamic/data,0.6.6.39,5610210
dynamic/data,0.11.13.39,394637
dynamic/data,0.8.3.44,71960
dynamic/data,0.10.31.34,82506
dynamic/data,0.10.27.18,71960
dynamic/data,0.2.6.59,3776912
dynamic/data,0.13.32.8,75838
dynamic/data,0.7.15.23,1674741
dynamic/data,0.1.26.40,71960
dynamic/data,0.5.22.2,71960
dynamic/data,0.14.2.39,338186
dynamic/data,0.6.7.19,3422563
dynamic/data,0.14.29.63,71960
dynamic/data,0.14.31.16,85592
dynamic/data,0.14.11.52,4796921
dynamic/data,0.4.29.53,71960
dynamic/data,0.3.18.56,2310321
dynamic/data,0.13.31.25,71960
dynamic/data,0.7.24.33,71960
dynamic/data,0.6.24.30,71960
dynamic/data,0.6.12.46,5231756
dynamic/data,0.10.5.18,241194
dynamic/data,0.11.10.30,84268
dynamic/data,0.8.34.69,79786
dynamic/data,0.7.35.29,71980
dynamic/data,0.10.12.45,3530013
dynamic/data,0.13.11.31,144455
dynamic/data,0.13.3.39,1761849
dynamic/data,0.12.28.69,71960
dynamic/data,0.3.3.21,391201
dynamic/data,0.7.11.65,71960
dynamic/data,0.8.11.62,76358
dynamic/data,0.10.31.65,77702
dynamic/data,0.7.29.52,71960
dynamic/data,0.3.33.5,84330
dynamic/data,0.2.1.15,85280
dynamic/data,0.4.19.59,1694404
dynamic/data,0.9.5.61,2511660
dynamic/data,0.10.33.11,71960
dynamic/data,0.10.21.44,6479779
dynamic/data,0.8.29.70,72152
dynamic/data,0.6.20.67,577566
dynamic/data,0.1.22.14,71978
dynamic/data,0.9.35.6,71980
dynamic/data,0.12.7.39,8397067
dynamic/data,0.11.15.54,3153588
dynamic/data,0.10.27.32,71960
dynamic/data,0.4.31.1,71960
dynamic/data,0.7.3.26,71960
dynamic/data,0.15.22.70,72152
dynamic/data,0.12.18.2,71960
dynamic/data,0.9.17.3,72010
dynamic/data,0.11.26.51,71960
dynamic/data,0.10.1.24,341499
dynamic/data,0.15.14.56,3000564
dynamic/data,0.14.33.47,71960
dynamic/data,0.6.24.28,71960
dynamic/data,0.13.23.59,1731383
dynamic/data,0.15.4.46,1472071
dynamic/data,0.10.0.39,71960
dynamic/data,0.6.18.68,71960
dynamic/data,0.13.19.26,8804560
dynamic/data,0.7.6.15,5405843
dynamic/data,0.9.2.5,71960
dynamic/data,0.10.20.68,134413
dynamic/data,0.7.5.21,1204138
dynamic/data,0.14.24.41,71960
dynamic/data,0.8.18.27,7022086
dynamic/data,0.5.6.48,7558783
dynamic/data,0.13.5.59,2705521
dynamic/data,0.12.34.8,71960
dynamic/data,0.7.26.7,71960
dynamic/data,0.7.23.0,72150
dynamic/data,0.2.34.67,71960
dynamic/data,0.3.9.5,71960
dynamic/data,0.8.16.2,71960
dynamic/data,0.13.24.35,71960
dynamic/data,0.12.22.36,71960
dynamic/data,0.0.7.1,87312
dynamic/data,0.12.33.7,71960
dynamic/data,0.0.11.29,71960
dynamic/data,0.5.0.47,71960
dynamic/data,0.14.7.39,8360532
dynamic/data,0.14.11.55,9076064
dynamic/data,0.6.23.5,71960
dynamic/data,0.0.10.19,8539378
dynamic/data,0.15.14.9,71960
dynamic/data,0.3.27.49,73063
dynamic/data,0.10.12.35,590101
dynamic/data,0.9.10.68,71960
dynamic/data,0.14.18.43,191642
dynamic/data,0.11.34.4,74748
dynamic/data,0.15.15.11,71960
dynamic/data,0.7.4.67,1166543
dynamic/data,0.0.1.23,442811
dynamic/data,0.8.19.10,71960
dynamic/data,0.3.26.3,71960
dynamic/data,0.2.9.0,71960
dynamic/data,0.2.18.39,9071798
dynamic/data,0.8.29.35,71960
dynamic/data,0.9.17.68,85972
dynamic/data,0.11.33.7,71960
dynamic/data,0.15.18.29,71960
dynamic/data,0.10.26.4,71960
dynamic/data,0.11.29.36,71960
dynamic/data,0.15.1.44,127251
dynamic/data,0.15.20.9,71960
dynamic/data,0.2.35.56,71980
dynamic/data,0.10.29.33,71960
dynamic/data,0.9.35.17,71980
dynamic/data,0.7.7.56,7583796
dynamic/data,0.3.18.33,71960
dynamic/data,0.7.29.60,71960
dynamic/data,0.7.6.62,1204590
dynamic/data,0.10.25.56,71960
dynamic/data,0.5.28.59,71960
dynamic/data,0.12.19.67,130536
dynamic/data,0.12.2.14,356264
dynamic/data,0.1.18.6,71960
dynamic/data,0.7.24.70,76197
dynamic/data,0.3.13.7,71960
dynamic/data,0.1.6.70,72152
dynamic/data,0.5.22.43,1669353
dynamic/data,0.5.1.0,71960
dynamic/data,0.0.31.48,100592
dynamic/data,0.6.10.10,72269
dynamic/data,0.5.8.48,6182361
dynamic/data,0.12.35.9,71980
dynamic/data,0.4.4.0,879978
dynamic/data,0.5.30.59,77824
dynamic/data,0.15.13.2,71960
dynamic/data,0.1.30.16,71960
dynamic/data,0.12.32.0,71960
dynamic/data,0.5.32.5,83092
dynamic/data,0.9.26.3,71960
dynamic/data,0.12.4.5,1089993
dynamic/data,0.2.25.38,71960
dynamic/data,0.10.16.61,82033
dynamic/data,0.4.17.48,71960
dynamic/data,0.4.11.11,72485
dynamic/data,0.6.12.26,71960
dynamic/data,0.5.31.11,73232
dynamic/data,0.8.32.24,71960
dynamic/data,0.10.14.27,71960
dynamic/data,0.10.16.14,71960
dynamic/data,0.0.4.18,871806
dynamic/data,0.13.15.41,9005003
dynamic/data,0.1.19.39,9038559
dynamic/data,0.1.25.37,71960
dynamic/data,0.1.4.33,71960
dynamic/data,0.6.10.0,71960
dynamic/data,0.3.16.17,71960
dynamic/data,0.8.35.13,71980
dynamic/data,0.4.30.0,71960
dynamic/data,0.5.15.4,71960
dynamic/data,0.9.34.62,71960
dynamic/data,0.14.4.69,923568
dynamic/data,0.13.12.12,609012
dynamic/data,0.15.12.44,4478178
dynamic/data,0.1.35.15,71980
dynamic/data,0.15.23.1,71960
dynamic/data,0.4.4.9,930430
dynamic/data,0.1.16.17,71960
dynamic/data,0.13.2.30,766944
dynamic/data,0.8.20.41,8974642
dynamic/data,0.4.9.50,7415161
dynamic/data,0.8.16.1,71960
dynamic/data,0.2.1.58,71960
dynamic/data,0.9.29.70,72152
dynamic/data,0.12.23.46,71960
dynamic/data,0.14.25.27,71960
dynamic/data,0.10.15.8,71960
dynamic/data,0.0.33.54,71960
dynamic/data,0.7.3.9,144224
dynamic/data,0.4.28.51,71960
dynamic/data,0.13.26.2,71960
dynamic/data,0.15.19.67,130551
dynamic/data,0.14.9.7,71960
dynamic/data,0.10.28.19,71960
dynamic/data,0.6.21.21,3819269
dynamic/data,0.15.12.8,71960
dynamic/data,0.3.5.7,1135497
dynamic/data,0.6.15.66,77671
dynamic/data,0.6.11.29,71960
dynamic/data,0.2.28.1,71960
dynamic/data,0.9.4.41,2896272
dynamic/data,0.6.19.23,7760002
dynamic/data,0.4.5.41,5400955
dynamic/data,0.12.4.13,914324
dynamic/data,0.12.12.2,71972
dynamic/data,0.1.11.22,72380
dynamic/data,0.1.29.50,71960
dynamic/data,0.13.17.70,72152
dynamic/data,0.2.33.14,71960
dynamic/data,0.6.22.48,71960
dynamic/data,0.7.23.26,71960
dynamic/data,0.6.28.32,71960
dynamic/data,0.11.5.23,71960
dynamic/data,0.3.16.0,71960
dynamic/data,0.15.33.2,77618
dynamic/data,0.6.18.59,1278254
dynamic/data,0.3.11.35,3748132
dynamic/data,0.4.16.50,1138340
dynamic/data,0.9.13.15,9440465
dynamic/data,0.2.28.41,71960
dynamic/data,0.6.19.37,2254526
dynamic/data,0.12.1.67,71960
dynamic/data,0.8.8.58,7057482
dynamic/data,0.4.6.44,8909661
dynamic/data,0.6.17.13,71960
dynamic/data,0.2.17.6,71960
dynamic/data,0.15.7.15,7726348
dynamic/data,0.9.28.63,71960
dynamic/data,0.0.27.24,71960
dynamic/data,0.11.32.29,75540
dynamic/data,0.10.4.66,1391272
dynamic/data,0.13.34.35,71960
dynamic/data,0.7.31.47,71960
dynamic/data,0.5.14.43,4809017
dynamic/data,0.3.26.66,71960
dynamic/data,0.5.31.46,71960
dynamic/data,0.3.0.20,71960
dynamic/data,0.5.35.4,71980
dynamic/data,0.2.5.56,3187970
dynamic/data,0.11.19.9,71960
dynamic/data,0.4.7.47,6986431
dynamic/data,0.12.32.30,74816
dynamic/data,0.3.30.57,80762
dynamic/data,0.0.33.14,71960
dynamic/data,0.2.20.24,8696325
dynamic/data,0.7.27.20,3335851
dynamic/data,0.12.35.8,71980
dynamic/data,0.1.7.4,71960
dynamic/data,0.14.18.39,8783268
dynamic/data,0.0.31.51,71960
dynamic/data,0.15.23.51,71960
dynamic/data,0.1.0.62,71960
dynamic/data,0.12.2.59,71960
dynamic/data,0.12.30.12,71960
dynamic/data,0.6.17.57,8322589
dynamic/data,0.4.3.38,418249
dynamic/data,0.8.14.60,71960
dynamic/data,0.2.0.12,71960
dynamic/data,0.2.8.27,71960
dynamic/data,0.9.22.54,71960
dynamic/data,0.7.4.48,1585219
dynamic/data,0.14.8.19,6144048
dynamic/data,0.13.8.24,2588682
dynamic/data,0.15.15.22,4582443
dynamic/data,0.5.17.24,5024798
dynamic/data,0.11.25.64,689656
dynamic/data,0.11.35.20,71980
dynamic/data,0.1.31.58,71960
dynamic/data,0.9.2.22,380241
dynamic/data,0.15.16.63,73124
dynamic/data,0.3.26.14,71960
dynamic/data,0.1.16.29,71960
dynamic/data,0.13.3.65,289873
dynamic/data,0.12.17.38,9011660
dynamic/data,0.13.21.14,71960
dynamic/data,0.15.20.24,8739547
dynamic/data,0.4.27.45,71960
dynamic/data,0.4.18.70,72152
dynamic/data,0.14.27.37,71960
dynamic/data,0.10.35.49,71980
dynamic/data,0.7.7.37,8465346
dynamic/data,0.3.34.23,71960
dynamic/data,0.7.6.43,8871636
dynamic/data,0.2.9.54,4298838
dynamic/data,0.5.12.29,71960
dynamic/data,0.8.8.43,8353345
dynamic/data,0.11.3.54,784467
dynamic/data,0.2.24.30,71960
dynamic/data,0.2.32.67,96120
dynamic/data,0.15.4.57,738121
dynamic/data,0.2.15.52,71960
dynamic/data,0.9.29.69,71960
dynamic/data,0.11.17.44,331043
dynamic/data,0.9.9.34,8222839
dynamic/data,0.9.19.65,471640
dynamic/data,0.7.10.17,8585075
dynamic/data,0.6.31.49,88292
dynamic/data,0.5.7.4,71960
dynamic/data,0.7.2.3,71960
dynamic/data,0.2.31.44,71960
dynamic/data,0.15.18.11,71960
dynamic/data,0.13.30.1,71960
dynamic/data,0.14.24.62,5586666
dynamic/data,0.5.25.7,71960
dynamic/data,0.0.1.28,636320
dynamic/data,0.10.32.23,78994
dynamic/data,0.14.6.61,2936388
dynamic/data,0.5.10.54,5417176
dynamic/data,0.13.11.33,5751179
dynamic/data,0.2.27.63,71960
dynamic/data,0.11.20.32,71960
dynamic/data,0.10.0.59,71960
dynamic/data,0.2.24.52,71960
dynamic/data,0.3.27.53,71960
dynamic/data,0.7.15.22,4624281
dynamic/data,0.13.21.22,8616484
dynamic/data,0.0.15.10,71960
dynamic/data,0.1.33.69,74168
dynamic/data,0.7.19.15,71960
dynamic/data,0.15.9.47,4601829
dynamic/data,0.8.35.62,71980
dynamic/data,0.0.19.15,71960
dynamic/data,0.2.4.10,1199070
dynamic/data,0.10.14.42,6786934
dynamic/data,0.15.27.43,71960
dynamic/data,0.15.30.38,71960
dynamic/data,0.1.12.0,72016
dynamic/data,0.14.20.33,71960
dynamic/data,0.0.24.12,71960
dynamic/data,0.13.8.28,71960
dynamic/data,0.4.17.59,1485940
dynamic/data,0.7.31.48,100592
dynamic/data,0.8.8.57,5702432
dynamic/data,0.9.11.46,7003282
dynamic/data,0.14.27.69,71960
dynamic/data,0.9.25.26,71960
dynamic/data,0.3.24.19,72505
dynamic/data,0.1.18.20,7969766
dynamic/data,0.1.7.44,8244187
dynamic/data,0.3.9.1,71960
dynamic/data,0.12.33.26,85196
dynamic/data,0.6.24.27,71960
dynamic/data,0.6.21.39,6560948
dynamic/data,0.2.10.63,71960
dynamic/data,0.7.20.41,8994726
dynamic/data,0.10.28.16,71960
dynamic/data,0.2.33.58,71960
dynamic/data,0.7.14.14,91207
dynamic/data,0.9.7.4,71960
dynamic/data,0.4.21.32,71960
dynamic/data,0.15.14.53,1981338
dynamic/data,0.7.12.30,71960
dynamic/data,0.10.12.36,535843
dynamic/data,0.6.33.8,71960
dynamic/data,0.2.25.65,71960
dynamic/data,0.10.20.21,8937416
dynamic/data,0.11.35.49,71980
dynamic/data,0.9.7.15,7736291
dynamic/data,0.1.34.14,71960
dynamic/data,0.5.12.62,72461
dynamic/data,0.4.18.55,5136842
dynamic/data,0.4.23.36,71960
dynamic/data,0.4.19.13,71960
dynamic/data,0.12.19.29,71960
dynamic/data,0.3.29.23,82478
dynamic/data,0.5.9.4,71960
dynamic/data,0.3.26.31,71960
dynamic/data,0.3.29.20,71960
dynamic/data,0.1.3.16,760989
dynamic/data,0.7.23.65,1009987
dynamic/data,0.6.29.20,71960
dynamic/data,0.1.28.16,71960
dynamic/data,0.0.26.57,71960
dynamic/data,0.4.32.14,74144
dynamic/data,0.0.26.39,71960
dynamic/data,0.4.3.3,196777
dynamic/data,0.12.23.8,71960
dynamic/data,0.13.24.1,71960
dynamic/data,0.1.35.14,71980
dynamic/data,0.3.23.40,7924509
dynamic/data,0.12.2.2,71960
dynamic/data,0.2.21.45,118138
dynamic/data,0.5.3.12,647220
dynamic/data,0.6.2.8,71960
dynamic/data,0.13.32.63,71960
dynamic/data,0.6.18.58,2941458
dynamic/data,0.11.9.10,999766
dynamic/data,0.11.21.25,9720886
dynamic/data,0.5.28.6,71960
dynamic/data,0.0.3.6,226849
dynamic/data,0.6.3.6,226690
dynamic/data,0.8.8.42,6341370
dynamic/data,0.0.34.27,71960
dynamic/data,0.12.26.9,71960
dynamic/data,0.10.1.66,71960
dynamic/data,0.11.3.55,667934
dynamic/data,0.6.4.4,787590
dynamic/data,0.11.8.61,6756071
dynamic/data,0.9.23.47,71960
dynamic/data,0.0.22.45,71960
dynamic/data,0.10.30.33,71960
dynamic/data,0.8.4.48,1584219
dynamic/data,0.10.16.49,124831
dynamic/data,0.0.31.29,71960
dynamic/data,0.6.5.2,344751
dynamic/data,0.12.21.29,74908
dynamic/data,0.2.25.36,71960
dynamic/data,0.8.13.61,71960
dynamic/data,0.10.25.58,71960
dynamic/data,0.6.6.0,71960
dynamic/data,0.0.31.36,78530
dynamic/data,0.3.11.60,1694352
dynamic/data,0.2.0.55,71960
dynamic/data,0.15.17.53,127516
dynamic/data,0.5.25.14,71960
dynamic/data,0.15.28.46,71960
dynamic/data,0.14.14.27,71960
dynamic/data,0.1.31.64,73314
dynamic/data,0.0.11.12,3712643
dynamic/data,0.15.34.49,71960
dynamic/data,0.15.13.1,71960
dynamic/data,0.5.32.21,78086
dynamic/data,0.2.35.35,71980
dynamic/data,0.8.8.56,5062643
dynamic/data,0.2.20.12,71960
dynamic/data,0.0.27.33,71960
dynamic/data,0.0.3.10,285271
dynamic/data,0.11.7.39,8402926
dynamic/data,0.11.27.12,71960
dynamic/data,0.14.29.4,71960
dynamic/data,0.0.12.29,71960
dynamic/data,0.13.15.1,71960
dynamic/data,0.10.1.22,470633
dynamic/data,0.15.30.16,71960
dynamic/data,0.7.26.23,71960
dynamic/data,0.7.12.37,2603762
dynamic/data,0.15.10.56,8028304
dynamic/data,0.5.30.62,76406
dynamic/data,0.7.7.18,4362243
dynamic/data,0.12.31.28,71960
dynamic/data,0.7.6.24,72119
dynamic/data,0.3.33.32,71960
dynamic/data,0.11.34.31,71960
dynamic/data,0.8.16.34,5631015
dynamic/data,0.4.13.39,638288
dynamic/data,0.15.34.63,71960
dynamic/data,0.11.21.33,71960
dynamic/data,0.5.5.12,1818645
dynamic/data,0.7.33.3,82912
dynamic/data,0.1.15.58,1313825
dynamic/data,0.5.18.9,71960
dynamic/data,0.5.21.32,71960
dynamic/data,0.0.21.21,3758371
dynamic/data,0.2.20.14,71960
dynamic/data,0.3.5.3,1165622
dynamic/data,0.3.22.56,71960
dynamic/data,0.2.4.53,1458197
dynamic/data,0.7.17.44,338452
dynamic/data,0.10.16.23,6931710
dynamic/data,0.8.4.33,71960
dynamic/data,0.5.14.65,71960
dynamic/data,0.3.31.63,71960
dynamic/data,0.13.18.63,4236458
dynamic/data,0.12.10.43,7911748
dynamic/data,0.14.28.15,71960
dynamic/data,0.1.33.67,77524
dynamic/data,0.4.16.48,71960
dynamic/data,0.11.13.26,71960
dynamic/data,0.9.16.20,10082420
dynamic/data,0.1.21.31,71960
dynamic/data,0.4.1.65,71960
dynamic/data,0.2.11.17,6639958
dynamic/data,0.13.3.68,246488
dynamic/data,0.14.4.28,271359
dynamic/data,0.14.5.39,4940117
dynamic/data,0.8.30.48,78074
dynamic/data,0.5.17.28,71960
dynamic/data,0.0.11.20,71960
dynamic/data,0.0.24.29,71960
dynamic/data,0.15.17.43,4752990
dynamic/data,0.8.8.41,5748426
dynamic/data,0.4.2.68,71960
dynamic/data,0.7.8.59,8642209
dynamic/data,0.14.29.52,71960
dynamic/data,0.1.10.14,6798725
dynamic/data,0.4.35.54,71980
dynamic/data,0.7.7.65,496962
dynamic/data,0.11.21.5,84274
dynamic/data,0.10.26.35,71960
dynamic/data,0.5.32.34,71960
dynamic/data,0.2.35.64,71980
dynamic/data,0.8.4.47,1730727
dynamic/data,0.9.33.63,71960
dynamic/data,0.0.34.29,71960
dynamic/data,0.8.22.48,71960
dynamic/data,0.3.14.27,71960
dynamic/data,0.6.32.41,71960
dynamic/data,0.8.22.46,71960
dynamic/data,0.0.31.32,83912
dynamic/data,0.5.34.38,71960
dynamic/data,0.9.6.2,86073
dynamic/data,0.9.16.54,4208888
